date,product_id,total_qty_kg,gross_sales,discount_amount,tax_amount,net_sales
2024-01-01,ONI003,49.93555395722419,1030.453162706178,14.166948099228,50.8143107303475,1016.28621460695
2024-01-01,CAR004,57.51296038824691,1186.817952984586,16.31669342351163,58.52506297805372,1170.501259561074
2024-01-01,COW005,32.12124691730511,662.8431618953655,9.112946626160642,32.68651076346025,653.7302152692049
2024-01-01,BTR006,15.58296243823232,321.5647300631383,4.420958667721337,15.85718856977084,317.1437713954169
2024-01-01,BRN007,29.21384977371689,602.8471000829791,8.288104581305362,29.72794977508368,594.5589955016737
2024-01-01,LIM008,16.97258396151202,350.2404887190803,4.815200734500801,17.27126439922898,345.4252879845795
2024-01-01,APP009,61.60689235722364,1271.298945204072,17.47816089768736,62.69103921531925,1253.820784306385
2024-01-01,GUR010,44.0499331155215,908.9994863132572,12.49717018773106,44.82511580627631,896.5023161255261
2024-01-02,TOM001,27.32172372729731,560.9345094241659,10.07088618741439,27.54285715681264,550.8636232367514
2024-01-02,POT002,47.28335605316634,970.7610836102504,17.42881606311939,47.66605264974251,953.332267547131
2024-01-02,ONI003,61.29755165014245,1258.482532323608,22.59449924892443,61.79367473346556,1235.888033074684
2024-01-02,CAR004,48.18564105176194,989.2856393117756,17.76140157712885,48.57564045902938,971.5242377346468
2024-01-02,COW005,52.69851651535289,1081.938197017444,19.42486379589038,53.12504171572915,1062.513333221554
2024-01-02,BTR006,1.275463590722082,26.18617883304573,0.4701404928386493,1.285786791441534,25.71603834020708
2024-01-02,BRN007,12.81902228842141,263.1836867404125,4.72513798137988,12.9227754187131,258.4585487590326
2024-01-02,LIM008,35.46239639348589,728.0683357511228,13.07156757664424,35.74941786444413,714.9967681744787
2024-01-02,APP009,17.16953993922302,352.5029225452678,6.328754523105835,17.3085047896057,346.1741680221619
2024-01-02,GUR010,33.7867887904267,693.6669144429078,12.45393255355396,34.06024842101628,681.2129818893538
2024-01-02,TOM001,60.3845007513685,1714.339997207543,47.94721583963065,83.31963906839563,1666.392781367912
2024-01-02,POT002,15.07800515740286,428.0705644295905,11.97241607891699,20.80490741753368,416.0981483506735
2024-01-02,ONI003,20.14004867048917,571.7839934404641,15.99183977028618,27.7896076835089,555.7921536701779
2024-01-02,CAR004,78.28096338187802,2222.427690477364,62.15757687323541,108.0135056802064,2160.270113604129
2024-01-02,COW005,82.52782513161466,2342.997784948491,65.52972029451027,113.873403232699,2277.46806465398
2024-01-02,BTR006,5.378928726279695,152.7099262699613,4.271040638173649,7.421944281589384,148.4388856317877
2024-01-02,BRN007,64.79474191534521,1839.548498241065,51.44908771673188,89.40497052621667,1788.099410524333
2024-01-02,LIM008,45.55806401988902,1293.411560463511,36.17455309917131,62.86185036821701,1257.23700736434
2024-01-02,APP009,15.64306055129053,444.1127118403652,12.42108804928954,21.58458118955378,431.6916237910756
2024-01-02,GUR010,33.78386169444228,959.137272681643,26.8254616400541,46.61559055207945,932.3118110415887
2024-01-02,TOM001,106.214027320609,2138.086599956995,90.29758097555172,102.3903586449002,2047.789018981443
2024-01-02,POT002,41.0144403720592,825.6200012031719,34.86832054191726,39.53793453889849,790.7516806612547
2024-01-02,ONI003,9.222518267841222,185.6491390427097,7.840500083620431,8.890510762792458,177.8086389590893
2024-01-02,CAR004,39.38409651442048,792.8012065178191,33.48228792252745,37.96628250282371,759.3189185952916
2024-01-02,COW005,60.95878636197134,1227.099353616948,51.82395476895192,58.76429089087956,1175.275398847996
2024-01-02,BTR006,31.16697010232913,627.3905887769712,26.49651912814342,30.04496983265377,600.8940696488278
2024-01-02,BRN007,17.03420554102518,342.8982736738045,14.48158584131252,16.42097996446176,328.4166878324919
2024-01-02,LIM008,35.84519500437153,721.5631780946647,30.47369994474965,34.55478023741075,691.0894781499151
2024-01-02,APP009,101.7701646566282,2048.631718585944,86.51964261027537,98.10647351774816,1962.112075975669
2024-01-02,GUR010,25.44959585874473,512.299940530973,21.63590818295027,24.53341910743112,490.6640323480228
2024-01-03,TOM001,29.10430286457018,743.8313973427182,13.84412550418637,36.49902597738322,729.9872718385319
2024-01-03,POT002,26.6294954166746,680.5816610171913,12.66692689314974,33.39542779981882,667.9147341240416
2024-01-03,ONI003,54.65611797971688,1396.87031156043,25.99842918085963,68.54296009931483,1370.87188237957
2024-01-03,CAR004,7.21855704782519,184.4878195731775,3.433671309505075,9.052623676773482,181.0541482636724
2024-01-03,COW005,23.07600709287795,589.7636057753198,10.97662911961369,28.93908114743191,578.7869766557061
2024-01-03,BTR006,43.89335173204682,1121.801587374526,20.87887392477582,55.04562650262454,1100.922713449751
2024-01-03,BRN007,43.08091969328823,1101.037906435394,20.49242209459342,54.02677447151796,1080.545484340801
2024-01-03,LIM008,32.45158529500465,829.3793583819,15.43633674114765,40.69677463848554,813.9430216407524
2024-01-03,APP009,18.90393087701993,483.1360292309668,8.992085905706949,23.70697787765743,474.1439433252599
2024-01-03,GUR010,22.70573200097561,580.3003233083756,10.80049932646168,28.47472780899228,569.499823981914
2024-01-03,TOM001,23.00762905631615,502.8297602480469,6.973378240835566,24.79268874059784,495.8563820072113
2024-01-03,POT002,12.86596570461637,281.1845772885423,3.899543280722283,13.86417880264772,277.2850340078201
2024-01-03,ONI003,9.10094161999205,198.9002987492007,2.758402793639654,9.80704323242174,196.1418959555611
2024-01-03,CAR004,41.61694198343974,909.5346986240254,12.61367162027349,44.84581555124155,896.921027003752
2024-01-03,COW005,37.19385624809672,812.8685391333964,11.2730793433077,40.07956225148082,801.5954597900889
2024-01-03,BTR006,9.093556136620402,198.738889643378,2.756164328784547,9.799084742219037,195.9827253145934
2024-01-03,BRN007,37.09877652809978,810.7905800054268,11.24426164770993,39.97710571857787,799.5463183577169
2024-01-03,LIM008,30.86457271287354,674.5425901723715,9.354737910708517,33.25921773637744,665.187852261663
2024-01-03,APP009,40.08038113886467,875.9532931174847,12.14795566435937,43.19003977976622,863.8053374531253
2024-01-03,GUR010,23.81737887108059,520.5267730181274,7.218805169658935,25.66526344466975,513.3079678484686
2024-01-03,TOM001,7.370019960730089,186.390803433873,2.187897303011811,9.21018657205236,184.2029061308612
2024-01-03,POT002,42.04970367463218,1063.45411462014,12.48306432715005,52.54878795531956,1050.97105029299
2024-01-03,ONI003,40.59760847920672,1026.730036316422,12.05198881056854,50.7341296855305,1014.678047505853
2024-01-03,CAR004,20.98611918069212,530.7474926649621,6.230033812767616,26.22599044607658,524.5174588521945
2024-01-03,COW005,9.361910950927143,236.7665370131269,2.779219029217006,11.69941831750989,233.9873179839098
2024-01-03,BTR006,34.31864802082169,867.9325716143084,10.18798834302333,42.88742131724858,857.7445832712851
2024-01-03,BRN007,14.73583328322821,372.6752192753121,4.374545804461141,18.41511618100774,368.3006734708509
2024-01-03,LIM008,40.15516490185675,1015.540458229004,11.92064301845714,50.1812155934775,1003.619815210546
2024-01-03,APP009,41.03419655604478,1037.771526413476,12.18159631243838,51.27972625979184,1025.589930101038
2024-01-03,GUR010,17.29079499186029,437.2912404193768,5.133023238904998,21.60800767198547,432.1582171804718
2024-01-04,TOM001,65.02536321007673,2566.051664106477,64.51344010419558,125.0761692825693,2501.538224002281
2024-01-04,POT002,18.58586267387201,733.4412525934656,18.43954234476058,35.74987345398726,715.001710248705
2024-01-04,ONI003,28.78887398477616,1136.075745670554,28.56222873348407,55.37534737547481,1107.51351693707
2024-01-04,CAR004,68.26840140334772,2694.029473714687,67.73094693397344,131.3141474195148,2626.298526780713
2024-01-04,COW005,25.04956613483501,988.5139842706428,24.85235921335591,48.18279544573177,963.6616250572869
2024-01-04,BTR006,1.026001663671389,40.48840554622217,1.017924293052035,1.973512356324276,39.47048125317013
2024-01-04,BRN007,19.90649094827537,785.5563076105461,19.74977375101015,38.29009956660395,765.8065338595359
2024-01-04,LIM008,44.35169369639873,1750.220710769489,44.00252753003996,85.31040312405021,1706.218183239449
2024-01-04,APP009,32.55112736390262,1284.542990876216,32.29486314026074,62.61203498937218,1252.248127735955
2024-01-04,GUR010,47.02661892084417,1855.779464841699,46.65639395586748,90.45561698637134,1809.123070885832
2024-01-04,TOM001,42.50141966971972,1384.390433301666,62.87557118855639,66.07608854735635,1321.514862113109
2024-01-04,POT002,47.20628558282379,1537.641110824535,69.83583590326063,73.3906474278257,1467.805274921275
2024-01-04,ONI003,3.032756356410627,98.78537985263905,4.486586322689318,4.714964326039133,94.29879352994973
2024-01-04,CAR004,7.685362853593222,250.3338216381186,11.36953972281684,11.94827656061537,238.9642819153018
2024-01-04,COW005,32.2413120038564,1050.18995229077,47.69701633179113,50.12490884786973,1002.492935958979
2024-01-04,BTR006,9.32362436806148,303.6965936466969,13.7931441407137,14.4952482555598,289.9034495059832
2024-01-04,BRN007,36.7031629477109,1195.524950732974,54.29777058501727,57.06165732221028,1141.227180147957
2024-01-04,LIM008,51.06946441991413,1663.475679781572,75.55092913716153,79.39665261300584,1587.924750644411
2024-01-04,APP009,12.64723808967777,411.9560135896465,18.71001780706871,19.66240258295252,393.2459957825778
2024-01-04,GUR010,3.659373708231965,119.1960643413816,5.413588860924461,5.689153516565288,113.7824754804571
2024-01-04,TOM001,21.98985053521058,749.6654495269826,8.870939541386205,37.03987478138033,740.7945099855964
2024-01-04,POT002,23.15086351078431,789.2460420756443,9.339304521702378,38.99549404154539,779.9067375539419
2024-01-04,ONI003,53.17897343727985,1812.947248704894,21.45296337870606,89.57507528144434,1791.494285326188
2024-01-04,CAR004,22.37810382208878,762.9015592664201,9.027565045917314,37.69385162885372,753.8739942205028
2024-01-04,COW005,56.60954965363688,1929.90049753457,22.83689430441616,95.35356446573333,1907.063603230154
2024-01-04,BTR006,43.62841208694045,1487.354955275118,17.60016537130254,73.48803567460261,1469.754789903815
2024-01-04,BRN007,42.0223801680138,1432.603030584725,16.95227501699921,70.78282305495833,1415.650755567726
2024-01-04,LIM008,46.44763165279348,1583.466181668691,18.73746852316026,78.23675097547329,1564.728713145531
2024-01-04,APP009,7.268760696287805,247.8024462313371,2.932295359367068,12.24355688890275,244.8701508719701
2024-01-04,GUR010,51.58547443696412,1758.62258913162,20.81012893704282,86.89097320710597,1737.812460194577
2024-01-05,TOM001,65.55127022359137,2602.676077821471,115.0718774845857,124.3796304556381,2487.604200336885
2024-01-05,POT002,87.03134826736127,3455.530417387542,152.7790477740558,165.1367990067495,3302.751369613486
2024-01-05,ONI003,23.74426138106967,942.752457294251,41.68182748076021,45.05332155953639,901.0706298134909
2024-01-05,CAR004,14.101334059817,559.8854865461684,24.75416540008545,26.75644138258544,535.131321146083
2024-01-05,COW005,0.08429703888193467,3.346966211041296,0.1479791085275463,0.1599486098267274,3.19898710251375
2024-01-05,BTR006,67.24377731973654,2669.87611400162,118.0429864889588,127.5910618503926,2551.833127512662
2024-01-05,BRN007,31.83288219377642,1263.90656796203,55.88098456809433,60.40099772429476,1208.025583393935
2024-01-05,LIM008,53.51810445019456,2124.906042365946,93.9482749532393,101.5474151987645,2030.957767412706
2024-01-05,APP009,27.79396617251719,1103.54369363472,48.79087558952556,52.73739516629605,1054.752818045195
2024-01-05,GUR010,81.51875889305403,3236.656176775211,143.1019811521672,154.6769890459159,3093.554195623044
2024-01-05,TOM001,4.947031680917816,126.4433812451587,4.479662353662287,6.098201079591894,121.9637188914964
2024-01-05,POT002,6.198565600457977,158.4318928894392,5.612957983306467,7.640965709283877,152.8189349061327
2024-01-05,ONI003,25.89584748510884,661.8834742571556,23.44934509772537,31.92178568408509,638.4341291594302
2024-01-05,CAR004,33.04240306111662,844.5454642283247,29.92073198932049,40.73133770233466,814.6247322390041
2024-01-05,COW005,33.50146622609927,856.2788636745845,30.33642530013113,41.29722441357131,825.9424383744533
2024-01-05,BTR006,21.69387653940512,554.4834314561114,19.64435409084356,26.742020238809,534.8390773652678
2024-01-05,BRN007,17.48218251836478,446.834872251502,15.83055859323749,21.55026916814396,431.0043136582645
2024-01-05,LIM008,4.186184126252439,106.9965404668614,3.790695642440791,5.160305048490585,103.2058448244206
2024-01-05,APP009,2.128622173068583,54.40640010339977,1.927521234733033,2.623950455769423,52.47887886866673
2024-01-05,GUR010,14.35382058920857,366.875679427463,12.99774771459938,17.69394049992021,353.8779317128636
2024-01-05,TOM001,28.65339612493891,776.6618122019348,28.5870199309041,37.40298533861932,748.0747922710307
2024-01-05,POT002,15.82350935217968,428.9025773863422,15.78685386036669,20.65536963661908,413.1157235259755
2024-01-05,ONI003,9.734445848174602,263.8560650981474,9.711895799879366,12.70695221436459,254.144169298268
2024-01-05,CAR004,17.39591312460304,471.5232132815958,17.35561512642033,22.70792197596124,454.1675981551754
2024-01-05,COW005,34.2375279728899,928.0219491188078,34.15821602012549,44.69228538274361,893.8637330986824
2024-01-05,BTR006,9.262017406363398,251.0507024056087,9.24056174847775,12.09026321856239,241.810140657131
2024-01-05,BRN007,5.812169385930082,157.5411859877984,5.798705373453463,7.586971030575469,151.742480614345
2024-01-05,LIM008,5.035812895228117,136.4977314404151,5.024147328870844,6.573546642323151,131.4735841115442
2024-01-05,APP009,34.26020517650107,928.6366238322527,34.18084069151812,44.7218872878892,894.4557831407345
2024-01-05,GUR010,29.72500271319122,805.7081392470975,29.65614411998387,38.80181727234196,776.0519951271136
2024-01-06,TOM001,27.32917756970688,900.7890567027644,30.95574625899176,43.49163938287272,869.8333104437726
2024-01-06,POT002,102.9027000844764,3391.745906177928,116.5578387807426,163.7593049473517,3275.188067397185
2024-01-06,ONI003,14.60432797864907,481.3689980282196,16.54231526130055,23.2413201698633,464.826682766919
2024-01-06,CAR004,89.4186160986674,2947.300943899175,101.2844233501108,142.3007405019576,2846.016520549064
2024-01-06,COW005,24.57565467601659,810.0309911265035,27.83683220466314,39.10968444041572,782.1941589218403
2024-01-06,BTR006,102.8244244300918,3389.165885147435,116.4691759847544,163.6347371104942,3272.696709162681
2024-01-06,BRN007,81.52896009735854,2687.252291904393,92.3478138006904,129.7451459258446,2594.904478103702
2024-01-06,LIM008,14.20042762108354,468.056156060496,16.08481752098898,22.59855334480799,451.971338539507
2024-01-06,APP009,24.52732575864739,808.4380357667079,27.78209006325633,39.03277382572105,780.6559457034515
2024-01-06,GUR010,40.84838568530254,1346.391735186382,46.2689467745011,65.00610035067122,1300.12278841188
2024-01-06,TOM001,54.4614912372416,1355.885234725939,38.62984348997092,65.86214657516794,1317.255391235969
2024-01-06,POT002,55.33944128011652,1377.742871616115,39.25257841657315,66.92388163044976,1338.490293199542
2024-01-06,ONI003,27.73851481041423,690.5841505667216,19.67508530206772,33.54513596153045,670.9090652646539
2024-01-06,CAR004,40.26133597343944,1002.35505375581,28.55759311797125,48.68941248126308,973.7974606378384
2024-01-06,COW005,52.55124656680869,1308.327364302025,37.27489615066792,63.55202227228339,1271.052468151357
2024-01-06,BTR006,7.965722843137074,198.3163835870706,5.650132225987441,9.633221447911822,192.6662513610832
2024-01-06,BRN007,1.735962039598679,43.2188918089528,1.231327684401911,2.099358348505747,41.9875641245509
2024-01-06,LIM008,36.18769317116304,900.9367487906821,25.66813525864667,43.76301672449504,875.2686135320356
2024-01-06,APP009,42.30853889918158,1053.322666952625,30.00968572169986,51.16516509290181,1023.312981230926
2024-01-06,GUR010,31.13005317889913,775.0206338940571,22.08072263201313,37.64663946549091,752.9399112620441
2024-01-06,TOM001,32.29490893215153,1059.27301297457,34.19116178842432,51.25388535090901,1025.081851186146
2024-01-06,POT002,1.556835461315086,51.06420313113482,1.648247816633,2.470787776863286,49.41595531450182
2024-01-06,ONI003,61.86385337573959,2029.134390724259,65.49629924856258,98.1815076471362,1963.638091475696
2024-01-06,CAR004,38.63024458803203,1267.072022487451,40.89848791370511,61.30842887193923,1226.173534573745
2024-01-06,COW005,80.76486594433268,2649.087602974113,85.50711829299809,128.1785060360157,2563.580484681114
2024-01-06,BTR006,37.02610475121514,1214.456235839857,39.20015816126357,58.76256631955453,1175.256077678593
2024-01-06,BRN007,68.36556751951295,2242.390614640025,72.3797730697421,108.5001034360094,2170.010841570283
2024-01-06,LIM008,57.44064519031196,1884.053162242232,60.8133745495158,91.16162083787476,1823.239787692717
2024-01-06,APP009,93.00940586173932,3050.70851226505,98.47061808859819,147.6112979481984,2952.237894176451
2024-01-06,GUR010,74.54756837564967,2445.16024272131,78.92476107055721,118.3112957754995,2366.235481650752
2024-01-07,TOM001,25.89549988938418,915.8277310748238,11.20701020498017,45.23128557613835,904.6207208698435
2024-01-07,POT002,35.54222576368804,1256.996625573991,15.38190374940986,62.08107858107027,1241.614721824581
2024-01-07,ONI003,27.9068970281303,986.9633834367005,12.07749922262747,48.744563125453,974.885884214073
2024-01-07,CAR004,13.60451409052678,481.1411760778682,5.887738367577655,23.76280298050846,475.2534377102905
2024-01-07,COW005,68.73042122311762,2430.739935257594,29.74503428512044,120.050407344542,2400.994900972473
2024-01-07,BTR006,3.245827487887041,114.7928727535592,1.404723675377571,5.669438731155148,113.3881490781816
2024-01-07,BRN007,29.99506647443892,1060.814187409656,12.98121362839193,52.39193772570437,1047.832973781264
2024-01-07,LIM008,21.46796025052092,759.2420849577445,9.290867163615825,37.49776775796355,749.9512177941286
2024-01-07,APP009,23.63382457650278,835.840668493605,10.22820622667951,41.28085085217391,825.6124622669254
2024-01-07,GUR010,9.417763215803383,333.0713349644574,4.075803476219565,16.44986732529086,328.9955314882378
2024-01-07,TOM001,6.876484396883538,180.913726081387,3.746604727449999,8.858227583309764,177.167121353937
2024-01-07,POT002,7.662877546726371,201.6029775493934,4.175065569180512,9.871252421179053,197.4279119802129
2024-01-07,ONI003,11.16289388236195,293.6850590433216,6.082025142183755,14.37994312080647,287.6030339011378
2024-01-07,CAR004,18.97987599544872,499.3423803092587,10.34105351321534,24.44971170833738,489.0013267960434
2024-01-07,COW005,20.14562532813679,530.0121300361789,10.97620393438843,25.95141989206022,519.0359261017904
2024-01-07,BTR006,12.63751610793852,332.4809590983542,6.885462812172784,16.27953868732649,325.5954962861814
2024-01-07,BRN007,13.51752974253079,355.6332759579204,7.36493212429368,17.41316462199257,348.2683438336267
2024-01-07,LIM008,13.43671440974062,353.5071018643382,7.320900451943881,17.30905901093344,346.1862014123943
2024-01-07,APP009,17.09843601974782,449.8434944313548,9.31596401972807,22.02605704307723,440.5275304116267
2024-01-07,GUR010,12.28204657048488,323.1288956284929,6.691787705443556,15.82162591097738,316.4371079230493
2024-01-07,TOM001,78.07016022051037,2447.000400802159,94.7395442792972,117.6131189698671,2352.260856522862
2024-01-07,POT002,58.63054646826568,1837.692791994603,71.14922318028432,88.32723562451237,1766.543568814319
2024-01-07,ONI003,78.18926098448775,2450.7334483118,94.88407519957022,117.7925449154974,2355.84937311223
2024-01-07,CAR004,0.1652645310286022,5.17998647015876,0.2005514822943601,0.2489719105797323,4.979434987864401
2024-01-07,COW005,71.11796874341677,2229.093645098691,86.30293481901299,107.1396048770666,2142.790710279678
2024-01-07,BTR006,44.50978955593504,1395.097340332841,54.0134305679172,67.05423889972533,1341.083909764924
2024-01-07,BRN007,5.879499546250003,184.2847216600194,7.13487849940035,8.857497892449702,177.149843160619
2024-01-07,LIM008,65.00259703321248,2037.415839088595,78.88182120419744,97.926764292832,1958.534017884397
2024-01-07,APP009,87.46509431450104,2741.471520479269,106.1404658616878,131.7666380377105,2635.331054617581
2024-01-07,GUR010,23.61981860239226,740.3303057618641,28.66307490633815,35.58338457975923,711.667230855526
2024-01-08,TOM001,57.88472024594498,1615.714600372834,75.26281264707679,77.02309355839833,1540.451787725758
2024-01-08,POT002,58.61968939657517,1636.229520069281,76.21843349572616,78.00106490232119,1560.011086573555
2024-01-08,ONI003,59.01998589419593,1647.402846863225,76.73890660461748,78.53371107313002,1570.663940258607
2024-01-08,CAR004,45.37651266785122,1266.577668855299,58.99940359023221,60.37930848969753,1207.578265265066
2024-01-08,COW005,13.66099177680288,381.3141667709776,17.76228096641442,18.17771327656904,363.5518858045632
2024-01-08,BTR006,32.08321327025326,895.5267622849926,41.71520323870676,42.69085739499408,853.8115590462859
2024-01-08,BRN007,27.32297490999981,762.6560049031231,35.52585091324084,36.35674568081053,727.1301539898823
2024-01-08,LIM008,40.59249086971158,1133.043053244927,52.77912758711653,54.01354984081918,1080.263925657811
2024-01-08,APP009,11.94344895276649,333.3730347110781,15.52909916594027,15.89230080391261,317.8439355451378
2024-01-08,GUR010,55.33597201589864,1544.572341924263,71.94888179092854,73.63165497934753,1472.623460133334
2024-01-08,TOM001,13.01520196467511,296.6501905773158,11.8064374102752,14.2419007112768,284.8437531670406
2024-01-08,POT002,16.19219547802275,369.062108099258,14.68837310132274,17.71832975942158,354.3737349979352
2024-01-08,ONI003,18.25305587928406,416.0344587740075,16.55783462830056,19.97342878087562,399.4766241457069
2024-01-08,CAR004,17.46251853249936,398.0160634222747,15.84071708140189,19.10838231966653,382.1753463408728
2024-01-08,COW005,27.99938196688444,638.178494584019,25.39898740070463,30.63835805481766,612.7795071833142
2024-01-08,BTR006,20.33577696971351,463.5050712218348,18.44712657044287,22.25244888826116,445.0579446513919
2024-01-08,BRN007,22.31139524761859,508.5345329420011,20.2392626900351,24.41427161169442,488.295270251966
2024-01-08,LIM008,26.88033759206307,612.6725725125654,24.38387235243201,29.41384237530883,588.2887001601333
2024-01-08,APP009,7.166968851579692,163.3537982317337,6.501348914694294,7.842464455184458,156.8524493170393
2024-01-08,GUR010,11.81316751765942,269.2527096349902,10.71603985039071,12.92657304349294,258.5366697845995
2024-01-08,TOM001,24.32529539491644,770.9107715691534,35.39477697174296,36.77611295798532,735.5159945974104
2024-01-08,POT002,38.95017084209852,1234.398422265723,56.6748558480187,58.88667986828209,1177.723566417704
2024-01-08,ONI003,21.9269979290331,694.9045681557774,31.90510901340123,33.15025530321628,662.9994591423762
2024-01-08,CAR004,32.7217673707075,1037.009521213467,47.61215185281931,49.47028981450899,989.3973693606482
2024-01-08,COW005,11.705107415345,370.9551412374299,17.03163968495989,17.69632580009859,353.92350155247
2024-01-08,BTR006,26.4352009039938,837.7773340315666,38.46481717938835,39.96596623922112,799.3125168521783
2024-01-08,BRN007,21.67073265411164,686.7830774355715,31.53222752916064,32.76282154158186,655.2508499064108
2024-01-08,LIM008,26.83858932248902,850.5614121648664,39.05177174145324,40.57582761207102,811.5096404234131
2024-01-08,APP009,8.17473296798252,259.071456169704,11.89473120502221,12.3589415113421,247.1767249646819
2024-01-08,GUR010,20.23140519932245,641.16829575674,29.43791897403344,30.58677935169262,611.7303767827066
2024-01-09,TOM001,50.97471119415255,2036.262744932895,31.63035750475148,100.2315269120166,2004.632387428143
2024-01-09,POT002,42.67880831631057,1704.870225583633,26.48266038781442,83.91930084774654,1678.387565195819
2024-01-09,ONI003,12.40644574241595,495.5944363488791,7.698333251977974,24.39478265167858,487.8961030969012
2024-01-09,CAR004,43.28347650392941,1729.024620471811,26.85786351301287,85.10825933913102,1702.166756958798
2024-01-09,COW005,13.35768263116192,533.5930476756166,8.28858599020622,26.26519885572334,525.3044616854105
2024-01-09,BTR006,3.096070217788599,123.6772566727635,1.921144927638177,6.087799971515468,121.7561117451254
2024-01-09,BRN007,29.09539015829906,1162.25982728918,18.0540030710914,57.21023843685279,1144.205824218089
2024-01-09,LIM008,18.56432587466574,741.580369516875,11.5193642199143,36.50301659234227,730.0610052969607
2024-01-09,APP009,9.806592476230902,391.739324192167,6.085096289121729,19.28269360767407,385.6542279030454
2024-01-09,GUR010,52.39649688504537,2093.058147316181,32.51259084447148,103.0271827853194,2060.54555647171
2024-01-09,TOM001,25.44212342768369,532.8165003787041,7.665101363309317,26.25772987360227,525.1513990153948
2024-01-09,POT002,24.06408284567247,503.957165489694,7.249930798875362,24.83551299535459,496.7072346908187
2024-01-09,ONI003,24.15838108395955,505.931987184857,7.278340595601115,24.93283418301163,498.6536465892559
2024-01-09,CAR004,10.89432688679685,228.1522272425038,3.282199306582268,11.24356987581353,224.8700279359215
2024-01-09,COW005,7.295801657215047,152.7908437950842,2.198049993276241,7.529685549677154,150.5927938018079
2024-01-09,BTR006,15.34428165445724,321.3445007918268,4.622863911610631,15.83617829433235,316.7216368802161
2024-01-09,BRN007,3.204203254882014,67.10337561331922,0.9653495631811863,3.306921443328165,66.13802605013804
2024-01-09,LIM008,19.99334033426113,418.7064675659132,6.0235137483257,20.63427336402247,412.6829538175875
2024-01-09,APP009,21.24897622155216,445.0023670067732,6.401806715060625,21.93016158034225,438.6005602917126
2024-01-09,GUR010,7.444482633519875,155.904564931325,2.242844004177557,7.683132840515609,153.6617209271475
2024-01-09,TOM001,20.44978791403939,687.3095835618741,23.26936511305653,33.20233588331668,664.0402184488175
2024-01-09,POT002,30.16936173616464,1013.980758058384,34.32905497199474,48.98306456575658,979.6517030863898
2024-01-09,ONI003,6.429402515235791,216.0897699219955,7.315876096842803,10.43879685878529,208.7738938251528
2024-01-09,CAR004,0.3409931830118457,11.46065101498725,0.3880086634599538,0.55363753618725,11.0726423515273
2024-01-09,COW005,32.98078179788583,1108.471515613503,37.52810819334623,53.54769445779949,1070.943407420157
2024-01-09,BTR006,39.44192019267885,1325.62791636092,44.88009585142895,64.03801778409832,1280.747820509491
2024-01-09,BRN007,1.621298983903142,54.49124138303333,1.844840551523243,2.632345805106155,52.64640083151009
2024-01-09,LIM008,17.68169947541037,594.2751853561886,20.11961799516741,28.70805934214092,574.1555673610211
2024-01-09,APP009,10.55510047364927,354.7529070468796,12.01041730891115,17.13729221453983,342.7424897379685
2024-01-09,GUR010,29.11965372802088,978.7004716822341,33.13461525426901,47.27875555226951,945.5658564279652
