date,product_id,total_orders,total_customers,total_qty_kg,gross_sales,discount_amount,delivery_fee,tax_amount,net_sales
2024-01-02,BRN007,28.52874336795523,21.49165333719294,69.40853069801055,3959.027862024262,99.12692266440953,59.93318406740035,192.9950469679926,3799.967755292452
2024-01-02,LIM008,39.22126765856917,29.54668830278877,95.42272946212155,5442.864743162916,136.2795239820531,82.39603909712211,265.3292609590432,5224.189180083741
2024-01-02,APP009,16.77765219594689,12.63916465427999,40.81890928259239,2328.290161483797,58.29618957511027,35.24649173324523,113.4996985954343,2234.747480175441
2024-01-02,GUR010,21.43518755319795,16.14784129007579,52.15038230442706,2974.631712876204,74.47941717859337,45.03104201175825,145.0076147848806,2855.121253685853
2024-01-02,TOM001,0.3854379338633404,0.254664349159707,2.55648592455108,133.6146064172185,12.12002700213026,4.512032813287727,6.074708322293671,116.9825466018005
2024-01-02,POT002,9.104866882515317,6.015715618804763,60.389655467369,3156.262261980123,286.300913251608,106.5838479434449,143.4975796756999,2763.37750078507
2024-01-02,ONI003,6.212325635960359,4.104572295188094,41.20435912437064,2153.54372742861,195.3454702789099,72.72303697596094,97.90958005432594,1885.475220173739
2024-01-02,CAR004,5.489339777665615,3.626885210243353,36.4090263146132,1902.915902779888,172.6113090694492,64.2595837722981,86.51493561374812,1666.045009938141
2024-01-02,COW005,7.38523527556375,4.879530449926049,48.98389175719007,2560.140603578674,232.2274044480887,86.45341044456815,116.3952643189252,2241.459788686017
2024-01-02,BTR006,0.819602388409568,0.5415230066277503,5.436159198695819,284.120583172243,25.77225074596951,9.594470459319504,12.91737271404287,248.753861966954
2024-01-02,BRN007,5.790358699284456,3.82577271202723,38.40558806562903,2007.266100834077,182.0767953063748,67.78338652349865,91.25915507859764,1757.405919004203
2024-01-02,LIM008,1.772505600520237,1.171119771772299,11.75645991430771,614.4507776180578,55.73612208950161,20.74939368609002,27.93563782077064,537.9652618424661
2024-01-02,APP009,9.295252299649855,6.141505983697226,61.65242074390975,3222.260624733459,292.2875486960077,108.8125472327761,146.498155841928,2821.160528804676
2024-01-02,GUR010,9.745075506567506,6.43871060255353,64.63595348936373,3378.194811457651,306.4321591119605,114.0782901487559,153.5876105596681,2957.684362196935
2024-01-02,TOM001,17.59904245326759,11.58961332288353,133.4264964920414,7253.604167741252,506.3137202570613,198.5171988728584,337.3650589303819,6548.773248611333
2024-01-02,POT002,5.587169023738647,3.679355210754719,42.35891754485173,2302.802133927512,160.7394460025806,63.02326658777194,107.1033047367656,2079.03942133716
2024-01-02,ONI003,3.450941948511743,2.272571527068709,26.16319012866805,1422.336866725967,99.28149562578743,38.92662517921246,66.15287376665377,1284.128745920968
2024-01-02,CAR004,14.10500247283798,9.288660165039643,106.9365602111453,5813.504058226878,405.7923205322846,159.1044278936124,270.3860169152929,5248.607309800981
2024-01-02,COW005,2.416236691669962,1.591180260368024,18.31861007899246,995.8737575346023,69.51365630428893,27.25514988203718,46.31807872726846,899.1049513482762
2024-01-02,BTR006,0.416580089040296,0.2743332293679998,3.158286704324039,171.6972430792493,11.9847551494399,4.69902340437454,7.985637097102944,155.0134645254349
2024-01-02,BRN007,12.03360815249174,7.924571222372609,91.2323599541593,4959.760196025481,346.1995689812407,135.7390999601068,230.6783982305093,4477.821527084133
2024-01-02,LIM008,8.081983343650506,5.322281714111309,61.27326103756885,3331.062370057194,232.5137327582009,91.1647721163777,154.9276782668809,3007.383865182615
2024-01-02,APP009,12.03342848081194,7.924452901998105,91.23099777989225,4959.686142721223,346.1943999365687,135.7370732635587,230.6749540120523,4477.754669521096
2024-01-02,GUR010,6.276007343979604,4.132980446035349,47.58132006835658,2586.713063960639,180.5569044525469,70.79336284008993,120.3079993170919,2335.362796668003
2024-01-03,TOM001,37.93726458936549,27.64000705796629,97.20069148718144,5194.528791145814,170.6797533875554,126.3188969618262,251.1921131623363,4897.530140796433
2024-01-03,POT002,19.0141463614812,13.85316377765058,48.71695928473789,2603.49637178273,85.5446444803039,63.31099569383047,125.8974165959574,2454.640731608596
2024-01-03,ONI003,15.27641208084228,11.12995737318509,39.14035009570089,2091.710175687977,68.72857795170941,50.86554195389308,101.1489434902769,1972.116055782374
2024-01-03,CAR004,26.26585817258166,19.13655381145236,67.29688090360744,3596.431054754388,118.1700959184449,87.45686511742717,173.9128134252063,3390.804093718516
2024-01-03,COW005,45.37433668412328,33.05844529843267,116.2555326328216,6212.843778697018,204.1391407418706,151.0819565499106,300.4348267697513,5857.622681405237
2024-01-03,BTR006,30.06445744147721,21.90410470736197,77.02943488755625,4116.55113936994,135.259994029206,100.1049797045129,199.064288834381,3881.186165636221
2024-01-03,BRN007,49.59700930909622,36.13496392519868,127.0746231369487,6791.029759247495,223.1369448816239,165.142099103441,328.3941978878534,6402.750715262431
2024-01-03,LIM008,8.407493460544385,6.125459521253766,21.54119931640908,1151.189135929697,37.82531307898919,27.99425081500048,55.66811607562951,1085.369572035708
2024-01-03,APP009,23.48840212481925,17.11297869093974,60.18064172980475,3216.130166896273,105.6743211595618,78.20882923210799,155.5225825689595,3032.247016504603
2024-01-03,GUR010,24.57461977566899,17.90436583655883,62.96368652523189,3364.85962648866,110.5612143707348,81.82558486804983,162.7147011896483,3172.472827249876
2024-01-03,TOM001,19.84150502977345,14.34088977399468,95.22743711022163,4689.635974553932,297.2355678732488,77.7885222439544,219.6199221087618,4314.611884436729
2024-01-03,POT002,10.17380801859754,7.353346389679412,48.82823464292053,2404.628883274036,152.4086806572143,39.88636397152544,112.6109597654548,2212.333838645296
2024-01-03,ONI003,1.352059294524284,0.9772309752502247,6.48908141017526,319.5657737564017,20.25451756825819,5.30074177081961,14.96555611604433,294.0105144173239
2024-01-03,CAR004,2.820668160356916,2.0387007495649,13.5375315252615,666.678604130046,42.25500541252302,11.05841555897553,31.22116597217239,613.3651831585474
2024-01-03,COW005,7.365892194085936,5.3238626749334,35.35190675407146,1740.964355588796,110.3447115486915,28.87794388210107,81.5309457371924,1601.741700158004
2024-01-03,BTR006,21.30082909007677,15.39564874827331,102.2313256744932,5034.554296095627,319.0969647342461,83.50979499799703,235.7727611184201,4631.947536363384
2024-01-03,BRN007,2.433859965552371,1.759126509755674,11.6810819772461,575.2546106937793,36.46042716514559,9.54193594613636,26.93969712761998,529.2522475824975
2024-01-03,LIM008,12.87668595174885,9.306911628491742,61.80044305198749,3043.467195746497,192.8991301542036,50.4829835278613,142.5283395336446,2800.085082064432
2024-01-03,APP009,16.18823132018095,11.70040481557633,77.69389356578725,3826.167009488598,242.5077191522117,63.4658807510104,179.1828843770603,3520.193409585375
2024-01-03,GUR010,6.646460975102927,4.803877734480333,31.89906428783557,1570.923296672288,99.56727573425724,26.05741734961887,73.56776814362937,1445.298603588412
2024-01-03,TOM001,4.502145735149051,3.196523471955826,12.98598915846392,488.7939105339709,30.53400259035438,22.76284883691361,22.91322050446758,435.4970591067029
2024-01-03,POT002,6.479852014946371,4.600694930611923,18.69048515191131,703.511701395914,43.94700435056778,32.76213178756885,32.97855884486805,626.8025652577774
2024-01-03,ONI003,4.782608176556608,3.395651805355192,13.79495502445988,519.2434653813921,32.43612691422457,24.18086694067021,24.3406060537672,462.6264715264973
2024-01-03,CAR004,13.68474106901306,9.716166158999274,39.47226713946127,1485.740021595786,92.81128240415349,69.19005084493004,69.64712119663508,1323.738688346702
2024-01-03,COW005,24.29971435833736,17.25279719441953,70.09009609518829,2638.198118141765,164.8030927496798,122.8593557957537,123.6709662553222,2350.535669596331
2024-01-03,BTR006,11.46637228535026,8.141124322598682,33.07360421986428,1244.893719285421,77.76608347647397,57.9739782747309,58.35695510906159,1109.153657534216
2024-01-03,BRN007,0.745549097555828,0.5293398592646379,2.15046181699003,80.94359452744844,5.056388534533381,3.769496237242266,3.794397577100631,72.11770975567279
2024-01-03,LIM008,17.59879030632013,12.49514111748729,50.76195075954978,1910.684824645901,119.3567557364937,88.97948378875456,89.56728338498566,1702.348585120652
2024-01-03,APP009,5.862595038692928,4.162442477471979,16.91006912960588,636.4966670153564,39.76070581191931,29.64128051563144,29.83709118992379,567.0946806878056
2024-01-03,GUR010,10.5776319180784,7.510118661835667,30.51012150450535,1148.403977477046,71.73855743159956,53.48050697780442,53.83379988386823,1023.184913067642
2024-01-04,TOM001,6.792542053676383,5.842536172043322,18.17313751269963,1019.157759763013,53.79455805041287,17.74943488949129,48.26837383695335,947.6137668231083
2024-01-04,POT002,2.522237565209983,2.169477066579216,6.748131958557255,378.4382880865991,19.97523961521649,6.590800776167934,17.92323179468132,351.8722476952146
2024-01-04,ONI003,0.5627880848921383,0.4840764646275036,1.50571393985233,84.44111781531775,4.457084853295074,1.470608557214303,3.999219358215694,78.51342440480838
2024-01-04,CAR004,23.03271241235022,19.81135403300054,61.62297511776971,3455.844277140924,182.4110289098653,60.18624928057977,163.6723872171883,3213.246998950478
2024-01-04,COW005,9.20519899397459,7.917758575236886,24.62809149024293,1381.154494258041,72.90195743123192,24.05389306348591,65.41291651543469,1284.198643763323
2024-01-04,BTR006,23.00929160618887,19.79120886406455,61.56031381546713,3452.330203006289,182.2255443141605,60.12504891247968,163.5059570032234,3209.979609779648
2024-01-04,BRN007,13.24415570422438,11.39182623510209,35.43413657957488,1987.162383509172,104.8890823537843,34.60799763634634,94.11408183189995,1847.665303519042
2024-01-04,LIM008,21.66936163754818,18.63868168824074,57.97539209027664,3251.286173497476,171.6137674695083,56.62370883288553,153.984302204387,3023.048697195082
2024-01-04,APP009,16.47402602480663,14.16996644091759,44.07550781000536,2471.774385059905,130.4685259675088,43.04789723559085,117.0658113680262,2298.257961856806
2024-01-04,GUR010,26.48768591712864,22.78311446018757,70.86659968555416,3974.230917863265,209.7732110350165,69.21436081575845,188.2237188699903,3695.24334601249
2024-01-04,TOM001,23.76433068371528,20.77039925899524,57.69680096863597,2269.315815616466,174.8062998537006,174.2992027186386,104.7258500295664,1920.210313044127
2024-01-04,POT002,21.71451090611876,18.97882449274947,52.72009679364297,2073.573360153548,159.7281806565912,159.2648237703268,95.69260093564948,1754.580355726629
2024-01-04,ONI003,1.514168380316798,1.323407009568225,3.676210066038436,144.591753863866,11.13796030872559,11.10565010155505,6.672713522928363,122.3481434535854
2024-01-04,CAR004,3.322367231932527,2.903801281452838,8.066289073181695,317.2612182962466,24.43875782991376,24.36786322205126,14.64117534406045,268.4545972442816
2024-01-04,COW005,19.55220370735651,17.08893394894939,47.47028733170319,1867.089197410641,143.8226234753967,143.4054071600665,86.16363660548203,1579.861166775178
2024-01-04,BTR006,2.444890374758678,2.136872689749711,5.935885812229061,233.4687422394063,17.98419007240795,17.93201957700956,10.77426611056054,197.5525325899888
2024-01-04,BRN007,1.790025125542567,1.564510149096259,4.345955489840907,170.9340095375887,13.16711474039851,13.12891814126292,7.888372929231562,144.6379766559272
2024-01-04,LIM008,9.666441244401678,8.44862187502824,23.4689015220379,923.0728308153037,71.10466729218587,70.89839913649823,42.59856040357706,781.0697643866196
2024-01-04,APP009,28.46007948086111,24.87455765650066,69.09748745770642,2717.724700063915,209.3474145687059,208.7401168097048,125.4193124649885,2299.637168685504
2024-01-04,GUR010,14.77098286499609,12.91007163790997,35.86208548498342,1410.518372003018,108.652791201974,108.3375993628863,65.0935116539556,1193.527981438158
2024-01-04,TOM001,17.9465734634615,13.35558955420391,48.88354457925416,1978.186101740459,56.87081317592845,45.17110804535904,96.06529489578125,1876.144180519171
2024-01-04,POT002,8.132929922616867,6.052412965668367,22.15277714387211,896.4635489947549,25.77240380419956,20.47039547732148,43.53434447938444,850.2207497132339
2024-01-04,ONI003,26.96069074302308,20.06376985527299,73.43653263433902,2971.779756718197,85.43560749700423,67.85943160738111,144.3165020941507,2818.484717613812
2024-01-04,CAR004,1.957453076985117,1.456709266593575,5.331783526555392,215.7629967405594,6.202963951225221,4.926863872606959,10.47795042703155,204.6331689167272
2024-01-04,COW005,2.247419165910718,1.672497983933558,6.121603949006811,247.7249134962288,7.121836141742075,5.65670177503528,12.03009506896709,234.9463755794515
2024-01-04,BTR006,38.6151426270367,28.73685032709708,105.1813623300389,4256.407977659484,122.3673458655021,97.19341596567867,206.7010213098048,4036.847215828304
2024-01-04,BRN007,8.787186289432054,6.539301424693622,23.93486498022626,968.5798699428194,27.84567376194733,22.11714353733096,47.03647991172789,918.6170526435412
2024-01-04,LIM008,24.02614355321562,17.87992078378837,65.44330380628789,2648.315198004661,76.13633455628008,60.47324457591922,128.608314581454,2511.705618872462
2024-01-04,APP009,33.80793093970998,25.15939046676092,92.08730026310539,3726.526361686658,107.1337951086565,85.09377594429795,180.968743819079,3534.298790633704
2024-01-04,GUR010,9.518530218608378,7.08355737198763,25.9269267873141,1049.193275016181,30.16322613751451,23.95791919906941,50.95125341261947,995.0721296795971
2024-01-05,TOM001,37.01583977745554,29.57807757918176,71.73981097055928,2574.091876397093,198.96705765238,258.8825564398232,118.7568463364843,2116.24226230489
2024-01-05,POT002,38.28158008077096,30.58948688697118,74.19292214252222,2662.111811970106,205.770648369673,267.7349311929358,122.8176842806305,2188.606232407497
2024-01-05,ONI003,22.86458321265748,18.27029780076836,44.31348545537237,1590.009527239008,122.9014085219055,159.911048610842,73.3557798893189,1307.197070106261
2024-01-05,CAR004,5.171134336949693,4.13207463373083,10.02209330023311,359.6021316422304,27.79581362827039,36.16604364217695,16.590400475325,295.6402743717831
2024-01-05,COW005,8.546122168991364,6.828910705128613,16.56310359621106,594.2997317406788,45.93700406434147,59.77014078451399,27.41827615684299,488.5925868918233
2024-01-05,BTR006,6.740989175050366,5.386491350157068,13.0646040203371,468.7702772299674,36.23407681387236,47.14534429212328,21.62692027062771,385.3908561239717
2024-01-05,BRN007,18.16186530654623,14.51251853934302,35.19922259761705,1262.981205528993,97.62342076386479,127.0210306869234,58.26818627810957,1038.336754078205
2024-01-05,LIM008,22.59053364867016,18.05131427066635,43.78235434946706,1570.952043723004,121.4283408912561,157.9943920621106,72.47655461293213,1291.529310769638
2024-01-05,APP009,21.05706222010712,16.82597027868372,40.81035773733377,1464.314010635469,113.1856453325561,147.2695508578968,67.5567626563502,1203.858814445016
2024-01-05,GUR010,33.57029007280107,26.82485795536908,65.06204583034695,2334.487383893448,180.4465839618801,234.7849614306538,107.7025890433787,1919.255838500914
2024-01-05,TOM001,40.4015088419978,35.76527012242428,72.06205189805682,2695.555553947239,237.0724111258492,66.39259426383549,122.9249022508637,2392.090548557554
2024-01-05,POT002,35.10039845499468,31.07248387819201,62.60673939179604,2341.869814098839,205.9659733438841,57.6811752807345,106.7958393811619,2078.222665474221
2024-01-05,ONI003,30.46423251818988,26.96833698331563,54.3374534190222,2032.548622931237,178.7613696416751,50.06247259351885,92.68992450483191,1803.724780696043
2024-01-05,CAR004,22.53848094114537,19.95209788232541,40.20070610817982,1503.748974228513,132.2537740045234,37.03792911053714,68.57517567990539,1334.457271113453
2024-01-05,COW005,39.86957318350275,35.29437626080571,71.11326616882062,2660.065242825284,233.951060643212,65.51845393192254,121.306444408609,2360.595728250149
2024-01-05,BTR006,12.1512633063875,10.75685604172008,21.67357091628238,810.7223277502832,71.30251747617386,19.96841003263194,36.971214614873,719.4514002414774
2024-01-05,BRN007,5.332885523233428,4.720915053354182,9.511988149862377,355.8057508924923,31.29289141639314,8.7636356895529,16.22574132620191,315.7492237865463
2024-01-05,LIM008,4.321002444196232,3.825149704698304,7.707145384174763,288.2937412714905,25.35525274396246,7.100788319874439,13.14700411699525,255.8377002076536
2024-01-05,APP009,32.318526341366,28.60984299071744,57.64486003699137,2156.265586900578,189.6421986056459,53.10967011105544,98.33176545314222,1913.513718183876
2024-01-05,GUR010,21.50212844498633,19.03467108244692,38.35221852681352,1434.604385154041,126.1725509986806,35.33487066633676,65.42198826341559,1273.096963489024
2024-01-05,TOM001,8.727563770884021,5.49513274463068,25.50549701265199,898.3022794888824,76.52780454654786,106.4423374790094,41.08904699021934,715.3321374633251
2024-01-05,POT002,0.520239532392191,0.3275582240987869,1.520351863089105,53.54671361866188,4.561729973846341,6.34489914144765,2.449268450371606,42.64008450336788
2024-01-05,ONI003,4.62722826923713,2.913440021371526,13.52264616978355,476.266895446595,40.57393676821817,56.43419010809041,21.78481931274362,379.2587685702863
2024-01-05,CAR004,9.245163431575778,5.821028827288452,27.01813409512914,951.5772789352606,81.06638675650242,112.7550404518795,43.52588702239833,757.7558517268786
2024-01-05,COW005,2.870660223969729,1.80745273361057,8.389238702678943,295.4685511932814,25.17143733425308,35.01089105378193,13.51496201370045,235.2862228052463
2024-01-05,BTR006,9.288091042745563,5.848057323210169,27.14358606399403,955.9956907600446,81.44279831000044,113.2785903674408,43.72798862587415,761.2743020826033
2024-01-05,BRN007,1.520636519655685,0.9574378086720977,4.443919429015993,156.5146113784718,13.33372948253642,18.54585195333403,7.159100414667865,124.6350299426013
2024-01-05,LIM008,3.089870690117273,1.945474138221987,9.029860992729757,318.0312349613558,27.0935883661209,37.68440625563584,14.54699676941693,253.253240339599
2024-01-05,APP009,6.094542170572968,3.837304329620017,17.81073518403926,627.293167714348,53.44010588456112,74.32971348366021,28.69287881527344,499.5233483461267
2024-01-05,GUR010,8.016004348849666,5.047113849275716,23.42603048688826,825.0635765030996,70.28848257741328,97.76407970572042,37.73905158533427,657.011014219966
2024-01-06,TOM001,29.92068033581107,23.08535250047492,49.88370666848433,2643.056194308843,89.22553225658419,116.2831130085375,127.6916620710627,2437.547549043722
2024-01-06,POT002,16.44729354310221,12.68993769058317,27.42089943765735,1452.878764480599,49.04696364163721,63.9204213370805,70.19166093545473,1339.911379501881
2024-01-06,ONI003,30.54746697247915,23.56895081066279,50.92868426847074,2698.423662025572,91.09465323379301,118.7190436252849,130.3665821097052,2488.609965166494
2024-01-06,CAR004,28.41547593626243,21.92400945082317,47.37423248873683,2510.093314879714,84.73690892993017,110.4333177722916,121.2679427779889,2314.923088177492
2024-01-06,COW005,4.728107224471362,3.647979280949887,7.882692212729647,417.6593896509297,14.09954181973391,18.37521809427741,20.17801277133231,385.1846297369183
2024-01-06,BTR006,16.80531172647107,12.96616723723415,28.01778673569719,1484.50445502667,50.11459855535237,65.3118157976525,71.71956526025436,1369.078040673665
2024-01-06,BRN007,31.04915407723172,23.95602836131241,51.76509614453646,2742.740408668332,92.59071877927585,120.6687900094621,132.5076183270135,2529.480899879594
2024-01-06,LIM008,9.254084824699534,7.140005101815589,15.4283942644204,817.4635718194992,27.59631916000054,35.96488379888831,39.49340252127159,753.9023688606103
2024-01-06,APP009,36.91928938032144,28.48514137533422,61.55177560092471,3261.281340897497,110.0958670900068,143.4823624003148,157.5594328252425,3007.703111407175
2024-01-06,GUR010,27.91313597914999,21.53642819080969,46.53673217834235,2465.718898242343,83.2388965336859,108.4810341562103,119.1241204006742,2273.998967552447
2024-01-06,TOM001,16.29812211179902,15.12196896971043,41.45267738352512,1719.016706132224,78.56366945396893,128.1267628615821,82.0232399104838,1512.326273816673
2024-01-06,POT002,11.65055248264595,10.80979096327975,29.63203920611941,1228.822205156982,56.16046731789272,91.59015774398449,58.63350727271416,1081.071580095105
2024-01-06,ONI003,2.836158230321312,2.631487017823897,7.213490690748153,299.1389649502743,13.67145221993442,22.29629711457546,14.27347797212325,263.1712156157645
2024-01-06,CAR004,2.741643465269186,2.543792905919863,6.973101642438772,289.1701808789399,13.21585207722233,21.55327464820279,13.79781536536555,254.4010541535148
2024-01-06,COW005,6.899301057510781,6.401413352329591,17.54769653503593,727.6920431164704,33.257476169803,54.23846406613836,34.72197729118596,640.1961028805291
2024-01-06,BTR006,8.402435710376515,7.796074370452437,21.37077231038134,886.2326137489504,40.50320504595722,66.05527191035789,42.28677361581963,779.6741367926354
2024-01-06,BRN007,16.75697958190214,15.547713014136,42.61973641908326,1767.413917260602,80.77555167944125,131.7340448451061,84.33252291234193,1554.904320736055
2024-01-06,LIM008,16.44623560390549,15.25939385929375,41.82938954473735,1734.638724766523,79.2776375636508,129.2911486815894,82.7686477810159,1526.069938521282
2024-01-06,APP009,2.731845195100469,2.534701727412806,6.948180701889038,288.136725000055,13.16862037448533,21.47624610284344,13.74850380301233,253.4918585227263
2024-01-06,GUR010,12.23672656116915,11.35366381964148,31.12291556604167,1290.647918988981,58.98606809764405,96.1983320256201,61.58353407593759,1135.463518865716
2024-01-06,TOM001,32.26188059938609,26.70365397926714,59.62648022239346,2356.843958937826,151.918416629199,115.1181231634723,110.2462166999246,2089.807419145155
2024-01-06,POT002,8.99466671726473,7.445023762230358,16.62396323958287,657.0920703130959,42.3551107501221,32.09512687218147,30.73683113420352,582.6418326907923
2024-01-06,ONI003,28.63035517299332,23.69778461884466,52.91468676860305,2091.548241394139,134.8178762243485,102.1599699640981,97.83646464359217,1854.570395205692
2024-01-06,CAR004,35.67447764146185,29.52831295416879,65.93364974431528,2606.14618724805,167.9880421313002,127.2950874103878,121.9078404496996,2310.863057706362
2024-01-06,COW005,32.82460779688509,27.16943192176631,60.66651389336662,2397.953161852078,154.5682505275943,117.1260686900688,112.1691840969212,2126.258842634415
2024-01-06,BTR006,22.28070515993529,18.44208179904756,41.17924934559276,1627.683953367169,104.9179212864548,79.50289670402077,76.13825987986874,1443.263135376694
2024-01-06,BRN007,10.70778376786958,8.862997051307778,19.79015002221199,782.241302058385,50.42203136953956,38.20793914353822,36.59094348241275,693.6113315453073
2024-01-06,LIM008,43.55337249667777,36.04979521260595,80.49544092110705,3181.727194852899,205.0890792982136,155.4088728278459,148.8318242171116,2821.22924272684
2024-01-06,APP009,7.983532139134837,6.608092145126588,14.75518204007067,583.2251295810688,37.59376512318894,28.48715632807694,27.28155327245927,517.1442081298029
2024-01-06,GUR010,44.08861850839146,36.49282655563488,81.48468380275631,3220.828800395292,207.609506660039,157.3187588963098,150.6608821238066,2855.900534838943
2024-01-07,TOM001,13.86276994395988,12.81369546171427,33.69926972539265,1559.02509203171,94.95472874371399,71.30259520257074,73.20366803218297,1392.767768085425
2024-01-07,POT002,23.84771640327331,22.04302435113371,57.97186497773012,2681.945124290153,163.3478339021615,122.6597625209226,125.9301223325499,2395.937527867069
2024-01-07,ONI003,42.89172707266421,39.64586664554367,104.2663108060462,4823.659269913424,293.7921011456143,220.6118593444481,226.4938221327373,4309.255309423362
2024-01-07,CAR004,14.82285570509429,13.70112608416824,36.03316036591895,1666.997582245548,101.5309529317913,76.24075739256985,78.27349171277656,1489.225871921187
